kind,id,payload
employee,E0024,"{""employee_id"":""E0024"",""full_name"":""Pavel Kuznetsov"",""department"":""Customer Support"",""role"":""Customer Support Specialist"",""grade"":""Junior"",""manager_id"":""E0035"",""hire_date"":""2026-04-24"",""tenure_months"":5,""work_format"":""office"",""preferred_language"":""kk"",""career_goal"":{""target_role"":""Customer Support Specialist"",""target_grade"":""Middle""},""skills"":{""SK_ADAPTABILITY"":1,""SK_COMMUNICATION"":1,""SK_CONFLICT_RESOLUTION"":2,""SK_CRITICAL_THINKING"":2,""SK_CRM"":0,""SK_CUSTOMER_SERVICE"":3,""SK_EMOTIONAL_INTELLIGENCE"":2,""SK_FEEDBACK"":0,""SK_LEADERSHIP"":1,""SK_MENTORING"":0,""SK_PROBLEM_SOLVING"":1,""SK_PRODUCT_KNOWLEDGE"":1,""SK_PUBLIC_SPEAKING"":3,""SK_STAKEHOLDER_MGMT"":3,""SK_TEAMWORK"":1,""SK_TIME_MANAGEMENT"":2,""SK_TROUBLESHOOTING"":0,""SK_WRITTEN_COMMUNICATION"":1},""last_review_date"":""2026-07-24""}"
employee,E0025,"{""employee_id"":""E0025"",""full_name"":""Maxim Ivanov"",""department"":""Data \u0026 Analytics"",""role"":""Data Analyst"",""grade"":""Junior"",""manager_id"":""E0061"",""hire_date"":""2024-04-22"",""tenure_months"":29,""work_format"":""office"",""preferred_language"":""kk"",""career_goal"":null,""skills"":{""SK_AB_TESTING"":0,""SK_ADAPTABILITY"":3,""SK_BI_TOOLS"":2,""SK_COMMUNICATION"":2,""SK_CONFLICT_RESOLUTION"":2,""SK_CRITICAL_THINKING"":2,""SK_DATA_MODELING"":1,""SK_DATA_VIZ"":2,""SK_EMOTIONAL_INTELLIGENCE"":2,""SK_FEEDBACK"":1,""SK_LEADERSHIP"":2,""SK_MENTORING"":1,""SK_ML_BASICS"":0,""SK_PROBLEM_SOLVING"":3,""SK_PRODUCT_ANALYTICS"":2,""SK_PUBLIC_SPEAKING"":2,""SK_PYTHON"":0,""SK_SQL"":0,""SK_STAKEHOLDER_MGMT"":2,""SK_STATISTICS"":2,""SK_TEAMWORK"":3,""SK_TIME_MANAGEMENT"":1,""SK_WRITTEN_COMMUNICATION"":3},""last_review_date"":""2026-05-14""}"
employee,E0026,"{""employee_id"":""E0026"",""full_name"":""Ainur Utepova"",""department"":""Backend Development"",""role"":""Backend Engineer"",""grade"":""Senior"",""manager_id"":""E0175"",""hire_date"":""2022-04-25"",""tenure_months"":53,""work_format"":""hybrid"",""preferred_language"":""kk"",""career_goal"":null,""skills"":{""SK_ADAPTABILITY"":3,""SK_API_DESIGN"":3,""SK_APP_SECURITY"":2,""SK_CICD"":1,""SK_CLOUD"":2,""SK_COMMUNICATION"":3,""SK_CONFLICT_RESOLUTION"":3,""SK_CONTAINERS"":4,""SK_CRITICAL_THINKING"":2,""SK_EMOTIONAL_INTELLIGENCE"":2,""SK_FEEDBACK"":2,""SK_LEADERSHIP"":1,""SK_MENTORING"":2,""SK_OBSERVABILITY"":2,""SK_PROBLEM_SOLVING"":4,""SK_PUBLIC_SPEAKING"":2,""SK_PYTHON"":3,""SK_SQL"":3,""SK_STAKEHOLDER_MGMT"":2,""SK_SYSTEM_DESIGN"":4,""SK_TEAMWORK"":2,""SK_TIME_MANAGEMENT"":3,""SK_WRITTEN_COMMUNICATION"":2},""last_review_date"":""2026-04-22""}"
employee,E0027,"{""employee_id"":""E0027"",""full_name"":""Timur Tulegenov"",""department"":""Human Resources"",""role"":""HR Business Partner"",""grade"":""Middle"",""manager_id"":""E0014"",""hire_date"":""2025-03-18"",""tenure_months"":18,""work_format"":""remote"",""preferred_language"":""ru"",""career_goal"":null,""skills"":{""SK_AB_TESTING"":2,""SK_ADAPTABILITY"":3,""SK_COMMUNICATION"":4,""SK_COMPENSATION"":1,""SK_CONFLICT_RESOLUTION"":2,""SK_CRITICAL_THINKING"":1,""SK_EMOTIONAL_INTELLIGENCE"":4,""SK_EMPLOYEE_RELATIONS"":4,""SK_FEEDBACK"":2,""SK_HR_ANALYTICS"":1,""SK_LABOR_LAW"":2,""SK_LEADERSHIP"":1,""SK_LEARNING_DESIGN"":2,""SK_MENTORING"":1,""SK_PROBLEM_SOLVING"":2,""SK_PRODUCT_ANALYTICS"":1,""SK_PUBLIC_SPEAKING"":0,""SK_STAKEHOLDER_MGMT"":3,""SK_TALENT_ACQUISITION"":3,""SK_TEAMWORK"":1,""SK_TIME_MANAGEMENT"":3,""SK_WRITTEN_COMMUNICATION"":3},""last_review_date"":""2026-07-28""}"
employee,E0028,"{""employee_id"":""E0028"",""full_name"":""Akmaral Ismailova"",""department"":""Backend Development"",""role"":""Backend Engineer"",""grade"":""Middle"",""manager_id"":""E0050"",""hire_date"":""2022-05-23"",""tenure_months"":52,""work_format"":""hybrid"",""preferred_language"":""kk"",""career_goal"":null,""skills"":{""SK_ADAPTABILITY"":1,""SK_API_DESIGN"":4,""SK_APP_SECURITY"":2,""SK_CICD"":3,""SK_CLOUD"":1,""SK_COMMUNICATION"":4,""SK_CONFLICT_RESOLUTION"":2,""SK_CONTAINERS"":1,""SK_CRITICAL_THINKING"":2,""SK_DATA_VIZ"":1,""SK_EMOTIONAL_INTELLIGENCE"":3,""SK_FEEDBACK"":2,""SK_LEADERSHIP"":1,""SK_MENTORING"":2,""SK_OBSERVABILITY"":1,""SK_PROBLEM_SOLVING"":3,""SK_PUBLIC_SPEAKING"":2,""SK_PYTHON"":3,""SK_ROADMAPPING"":2,""SK_SQL"":3,""SK_STAKEHOLDER_MGMT"":1,""SK_SYSTEM_DESIGN"":2,""SK_TEAMWORK"":2,""SK_TIME_MANAGEMENT"":3,""SK_WRITTEN_COMMUNICATION"":2},""last_review_date"":""2026-06-24""}"
employee,E0029,"{""employee_id"":""E0029"",""full_name"":""Rustem Bekov"",""department"":""Customer Support"",""role"":""Customer Support Specialist"",""grade"":""Senior"",""manager_id"":""E0035"",""hire_date"":""2025-03-13"",""tenure_months"":18,""work_format"":""hybrid"",""preferred_language"":""kk"",""career_goal"":{""target_role"":""Customer Support Specialist"",""target_grade"":""Lead""},""skills"":{""SK_ADAPTABILITY"":2,""SK_COMMUNICATION"":4,""SK_CONFLICT_RESOLUTION"":3,""SK_CRITICAL_THINKING"":2,""SK_CRM"":4,""SK_CUSTOMER_SERVICE"":3,""SK_EMOTIONAL_INTELLIGENCE"":2,""SK_FEEDBACK"":0,""SK_HR_ANALYTICS"":2,""SK_LEADERSHIP"":3,""SK_MENTORING"":3,""SK_PROBLEM_SOLVING"":3,""SK_PRODUCT_KNOWLEDGE"":3,""SK_PUBLIC_SPEAKING"":2,""SK_SQL"":1,""SK_STAKEHOLDER_MGMT"":2,""SK_TEAMWORK"":3,""SK_TIME_MANAGEMENT"":2,""SK_TROUBLESHOOTING"":3,""SK_WRITTEN_COMMUNICATION"":3},""last_review_date"":""2026-02-13""}"
employee,E0030,"{""employee_id"":""E0030"",""full_name"":""Nurlan Utepov"",""department"":""Customer Support"",""role"":""Customer Support Specialist"",""grade"":""Middle"",""manager_id"":""E0035"",""hire_date"":""2024-12-12"",""tenure_months"":21,""work_format"":""office"",""preferred_language"":""ru"",""career_goal"":{""target_role"":""Customer Support Specialist"",""target_grade"":""Senior""},""skills"":{""SK_ADAPTABILITY"":3,""SK_COMMUNICATION"":3,""SK_CONFLICT_RESOLUTION"":2,""SK_CRITICAL_THINKING"":3,""SK_CRM"":1,""SK_CUSTOMER_SERVICE"":3,""SK_EMOTIONAL_INTELLIGENCE"":3,""SK_FEEDBACK"":1,""SK_LEADERSHIP"":1,""SK_MENTORING"":1,""SK_PROBLEM_SOLVING"":0,""SK_PRODUCT_KNOWLEDGE"":3,""SK_PUBLIC_SPEAKING"":2,""SK_STAKEHOLDER_MGMT"":1,""SK_TEAMWORK"":3,""SK_TIME_MANAGEMENT"":2,""SK_TROUBLESHOOTING"":0,""SK_WRITTEN_COMMUNICATION"":3},""last_review_date"":""2026-01-27""}"
employee,E0031,"{""employee_id"":""E0031"",""full_name"":""Zhanna Mukanova"",""department"":""Customer Support"",""role"":""Customer Support Specialist"",""grade"":""Middle"",""manager_id"":""E0035"",""hire_date"":""2025-05-21"",""tenure_months"":16,""work_format"":""office"",""preferred_language"":""kk"",""career_goal"":{""target_role"":""QA Engineer"",""target_grade"":""Middle""},""skills"":{""SK_ADAPTABILITY"":3,""SK_AGILE"":1,""SK_COMMUNICATION"":1,""SK_CONFLICT_RESOLUTION"":1,""SK_CRITICAL_THINKING"":3,""SK_CRM"":1,""SK_CUSTOMER_SERVICE"":2,""SK_EMOTIONAL_INTELLIGENCE"":3,""SK_FEEDBACK"":1,""SK_LEADERSHIP"":0,""SK_MENTORING"":1,""SK_PROBLEM_SOLVING"":2,""SK_PRODUCT_KNOWLEDGE"":4,""SK_PUBLIC_SPEAKING"":2,""SK_STAKEHOLDER_MGMT"":2,""SK_TEAMWORK"":1,""SK_TIME_MANAGEMENT"":4,""SK_TROUBLESHOOTING"":1,""SK_WRITTEN_COMMUNICATION"":4},""last_review_date"":""2026-01-07""}"
employee,E0032,"{""employee_id"":""E0032"",""full_name"":""Daria Novikova"",""department"":""Data \u0026 Analytics"",""role"":""Data Analyst"",""grade"":""Junior"",""manager_id"":""E0061"",""hire_date"":""2024-07-18"",""tenure_months"":26,""work_format"":""hybrid"",""preferred_language"":""kk"",""career_goal"":{""target_role"":""Product Manager"",""target_grade"":""Junior""},""skills"":{""SK_AB_TESTING"":1,""SK_ADAPTABILITY"":3,""SK_BI_TOOLS"":1,""SK_COMMUNICATION"":1,""SK_CONFLICT_RESOLUTION"":2,""SK_CRITICAL_THINKING"":1,""SK_DATA_MODELING"":2,""SK_DATA_VIZ"":2,""SK_EMOTIONAL_INTELLIGENCE"":3,""SK_FEEDBACK"":1,""SK_LEADERSHIP"":2,""SK_MENTORING"":0,""SK_ML_BASICS"":2,""SK_PROBLEM_SOLVING"":2,""SK_PRODUCT_ANALYTICS"":1,""SK_PUBLIC_SPEAKING"":0,""SK_PYTHON"":1,""SK_SQL"":1,""SK_STAKEHOLDER_MGMT"":0,""SK_STATISTICS"":1,""SK_TEAMWORK"":3,""SK_TEST_DESIGN"":1,""SK_TIME_MANAGEMENT"":3,""SK_WRITTEN_COMMUNICATION"":2},""last_review_date"":""2026-02-06""}"
employee,E0033,"{""employee_id"":""E0033"",""full_name"":""Madina Tulegenova"",""department"":""Data \u0026 Analytics"",""role"":""Data Analyst"",""grade"":""Middle"",""manager_id"":""E0061"",""hire_date"":""2025-09-23"",""tenure_months"":12,""work_format"":""office"",""preferred_language"":""kk"",""career_goal"":{""target_role"":""Data Analyst"",""target_grade"":""Senior""},""skills"":{""SK_AB_TESTING"":2,""SK_ADAPTABILITY"":3,""SK_BI_TOOLS"":3,""SK_COMMUNICATION"":3,""SK_CONFLICT_RESOLUTION"":2,""SK_CRITICAL_THINKING"":3,""SK_DATA_MODELING"":3,""SK_DATA_VIZ"":2,""SK_EMOTIONAL_INTELLIGENCE"":3,""SK_FEEDBACK"":3,""SK_JAVA"":1,""SK_LEADERSHIP"":1,""SK_MENTORING"":2,""SK_ML_BASICS"":1,""SK_PROBLEM_SOLVING"":1,""SK_PRODUCT_ANALYTICS"":0,""SK_PUBLIC_SPEAKING"":1,""SK_PYTHON"":1,""SK_SQL"":2,""SK_STAKEHOLDER_MGMT"":0,""SK_STATISTICS"":3,""SK_TALENT_ACQUISITION"":1,""SK_TEAMWORK"":1,""SK_TIME_MANAGEMENT"":2,""SK_WRITTEN_COMMUNICATION"":3},""last_review_date"":""2026-03-26""}"
employee,E0034,"{""employee_id"":""E0034"",""full_name"":""Aruzhan Kassymova"",""department"":""Data \u0026 Analytics"",""role"":""Data Analyst"",""grade"":""Junior"",""manager_id"":""E0085"",""hire_date"":""2025-08-01"",""tenure_months"":14,""work_format"":""office"",""preferred_language"":""kk"",""career_goal"":{""target_role"":""Data Analyst"",""target_grade"":""Middle""},""skills"":{""SK_AB_TESTING"":0,""SK_ADAPTABILITY"":3,""SK_BI_TOOLS"":1,""SK_COMMUNICATION"":1,""SK_CONFLICT_RESOLUTION"":3,""SK_CRITICAL_THINKING"":1,""SK_DATA_MODELING"":1,""SK_DATA_VIZ"":3,""SK_EMOTIONAL_INTELLIGENCE"":2,""SK_FEEDBACK"":3,""SK_LEADERSHIP"":0,""SK_MENTORING"":2,""SK_ML_BASICS"":0,""SK_PROBLEM_SOLVING"":2,""SK_PRODUCT_ANALYTICS"":1,""SK_PUBLIC_SPEAKING"":0,""SK_PYTHON"":0,""SK_SQL"":2,""SK_STAKEHOLDER_MGMT"":1,""SK_STATISTICS"":0,""SK_TEAMWORK"":2,""SK_TIME_MANAGEMENT"":3,""SK_WRITTEN_COMMUNICATION"":2},""last_review_date"":""2026-06-05""}"
employee,E0035,"{""employee_id"":""E0035"",""full_name"":""Zarina Omarova"",""department"":""Customer Support"",""role"":""Customer Support Specialist"",""grade"":""Lead"",""manager_id"":""E0180"",""hire_date"":""2021-08-26"",""tenure_months"":61,""work_format"":""hybrid"",""preferred_language"":""ru"",""career_goal"":null,""skills"":{""SK_ADAPTABILITY"":2,""SK_COMMUNICATION"":3,""SK_CONFLICT_RESOLUTION"":4,""SK_CRITICAL_THINKING"":1,""SK_CRM"":3,""SK_CUSTOMER_SERVICE"":4,""SK_EMOTIONAL_INTELLIGENCE"":2,""SK_FEEDBACK"":3,""SK_LEADERSHIP"":3,""SK_LEARNING_DESIGN"":1,""SK_MENTORING"":5,""SK_PROBLEM_SOLVING"":3,""SK_PRODUCT_KNOWLEDGE"":3,""SK_PUBLIC_SPEAKING"":1,""SK_STAKEHOLDER_MGMT"":3,""SK_TEAMWORK"":1,""SK_TIME_MANAGEMENT"":4,""SK_TROUBLESHOOTING"":4,""SK_WRITTEN_COMMUNICATION"":4},""last_review_date"":""2026-05-05""}"
employee,E0036,"{""employee_id"":""E0036"",""full_name"":""Aigerim Baimukhanova"",""department"":""Frontend Development"",""role"":""Frontend Engineer"",""grade"":""Junior"",""manager_id"":""E0044"",""hire_date"":""2025-06-30"",""tenure_months"":15,""work_format"":""remote"",""preferred_language"":""ru"",""career_goal"":{""target_role"":""Product Manager"",""target_grade"":""Junior""},""skills"":{""SK_ACCESSIBILITY"":0,""SK_ADAPTABILITY"":3,""SK_API_DESIGN"":1,""SK_CICD"":0,""SK_COMMUNICATION"":2,""SK_CONFLICT_RESOLUTION"":2,""SK_CRITICAL_THINKING"":3,""SK_EMOTIONAL_INTELLIGENCE"":2,""SK_FEEDBACK"":2,""SK_HTML_CSS"":1,""SK_JAVASCRIPT"":1,""SK_LEADERSHIP"":1,""SK_MENTORING"":0,""SK_PROBLEM_SOLVING"":1,""SK_PUBLIC_SPEAKING"":1,""SK_REACT"":0,""SK_STAKEHOLDER_MGMT"":1,""SK_TEAMWORK"":1,""SK_TIME_MANAGEMENT"":1,""SK_TYPESCRIPT"":1,""SK_WEB_PERFORMANCE"":0,""SK_WRITTEN_COMMUNICATION"":1},""last_review_date"":""2026-01-26""}"
employee,E0037,"{""employee_id"":""E0037"",""full_name"":""Zarina Sarsenbayeva"",""department"":""Frontend Development"",""role"":""Frontend Engineer"",""grade"":""Junior"",""manager_id"":""E0044"",""hire_date"":""2024-11-11"",""tenure_months"":22,""work_format"":""remote"",""preferred_language"":""ru"",""career_goal"":{""target_role"":""Frontend Engineer"",""target_grade"":""Middle""},""skills"":{""SK_ACCESSIBILITY"":1,""SK_ADAPTABILITY"":1,""SK_API_DESIGN"":0,""SK_CICD"":0,""SK_COMMUNICATION"":2,""SK_CONFLICT_RESOLUTION"":1,""SK_CRITICAL_THINKING"":2,""SK_EMOTIONAL_INTELLIGENCE"":1,""SK_FEEDBACK"":2,""SK_HTML_CSS"":0,""SK_JAVASCRIPT"":2,""SK_LEADERSHIP"":1,""SK_MENTORING"":2,""SK_PROBLEM_SOLVING"":2,""SK_PUBLIC_SPEAKING"":1,""SK_REACT"":1,""SK_STAKEHOLDER_MGMT"":2,""SK_TEAMWORK"":2,""SK_TIME_MANAGEMENT"":3,""SK_TYPESCRIPT"":0,""SK_WEB_PERFORMANCE"":1,""SK_WRITTEN_COMMUNICATION"":3},""last_review_date"":""2026-08-24""}"
employee,E0038,"{""employee_id"":""E0038"",""full_name"":""Madina Mukanova"",""department"":""Product Management"",""role"":""Product Manager"",""grade"":""Senior"",""manager_id"":""E0060"",""hire_date"":""2022-06-24"",""tenure_months"":51,""work_format"":""hybrid"",""preferred_language"":""kk"",""career_goal"":null,""skills"":{""SK_AB_TESTING"":3,""SK_ADAPTABILITY"":2,""SK_AGILE"":3,""SK_COMMUNICATION"":5,""SK_CONFLICT_RESOLUTION"":3,""SK_CRITICAL_THINKING"":5,""SK_DATA_VIZ"":1,""SK_EMOTIONAL_INTELLIGENCE"":3,""SK_FEEDBACK"":3,""SK_LEADERSHIP"":3,""SK_MENTORING"":2,""SK_PROBLEM_SOLVING"":2,""SK_PRODUCT_ANALYTICS"":4,""SK_PRODUCT_DISCOVERY"":3,""SK_PROJECT_MGMT"":2,""SK_PUBLIC_SPEAKING"":3,""SK_REQUIREMENTS"":5,""SK_ROADMAPPING"":5,""SK_SQL"":2,""SK_STAKEHOLDER_MGMT"":3,""SK_TEAMWORK"":2,""SK_TIME_MANAGEMENT"":2,""SK_TYPESCRIPT"":1,""SK_UX_RESEARCH"":2,""SK_WRITTEN_COMMUNICATION"":2},""last_review_date"":""2026-08-13""}"
employee,E0039,"{""employee_id"":""E0039"",""full_name"":""Pavel Petrov"",""department"":""Data \u0026 Analytics"",""role"":""Data Analyst"",""grade"":""Middle"",""manager_id"":""E0061"",""hire_date"":""2022-08-29"",""tenure_months"":49,""work_format"":""hybrid"",""preferred_language"":""ru"",""career_goal"":{""target_role"":""Data Analyst"",""target_grade"":""Senior""},""skills"":{""SK_AB_TESTING"":0,""SK_ADAPTABILITY"":3,""SK_BI_TOOLS"":3,""SK_COMMUNICATION"":3,""SK_CONFLICT_RESOLUTION"":2,""SK_CRITICAL_THINKING"":4,""SK_DATA_MODELING"":2,""SK_DATA_VIZ"":1,""SK_EMOTIONAL_INTELLIGENCE"":2,""SK_FEEDBACK"":2,""SK_LEADERSHIP"":0,""SK_MENTORING"":0,""SK_ML_BASICS"":1,""SK_PROBLEM_SOLVING"":3,""SK_PRODUCT_ANALYTICS"":2,""SK_PUBLIC_SPEAKING"":0,""SK_PYTHON"":0,""SK_SQL"":1,""SK_STAKEHOLDER_MGMT"":1,""SK_STATISTICS"":3,""SK_TEAMWORK"":2,""SK_TIME_MANAGEMENT"":2,""SK_WRITTEN_COMMUNICATION"":3},""last_review_date"":""2026-08-07""}"
employee,E0040,"{""employee_id"":""E0040"",""full_name"":""Irina Pavlova"",""department"":""Backend Development"",""role"":""Backend Engineer"",""grade"":""Junior"",""manager_id"":""E0175"",""hire_date"":""2025-06-13"",""tenure_months"":15,""work_format"":""office"",""preferred_language"":""ru"",""career_goal"":null,""skills"":{""SK_ADAPTABILITY"":2,""SK_API_DESIGN"":0,""SK_APP_SECURITY"":0,""SK_CICD"":1,""SK_CLOUD"":0,""SK_COMMUNICATION"":3,""SK_CONFLICT_RESOLUTION"":2,""SK_CONTAINERS"":0,""SK_CRITICAL_THINKING"":3,""SK_EMOTIONAL_INTELLIGENCE"":3,""SK_FEEDBACK"":3,""SK_LEADERSHIP"":2,""SK_MENTORING"":2,""SK_OBSERVABILITY"":0,""SK_PROBLEM_SOLVING"":3,""SK_PUBLIC_SPEAKING"":0,""SK_PYTHON"":2,""SK_SQL"":2,""SK_STAKEHOLDER_MGMT"":1,""SK_SYSTEM_DESIGN"":0,""SK_TEAMWORK"":2,""SK_TIME_MANAGEMENT"":2,""SK_WRITTEN_COMMUNICATION"":2},""last_review_date"":""2026-09-23""}"
employee,E0041,"{""employee_id"":""E0041"",""full_name"":""Moldir Seitkali"",""department"":""Product Management"",""role"":""Product Manager"",""grade"":""Senior"",""manager_id"":""E0060"",""hire_date"":""2023-09-22"",""tenure_months"":36,""work_format"":""office"",""preferred_language"":""kk"",""career_goal"":{""target_role"":""Product Manager"",""target_grade"":""Lead""},""skills"":{""SK_AB_TESTING"":3,""SK_ACCOUNT_MGMT"":2,""SK_ADAPTABILITY"":2,""SK_AGILE"":2,""SK_COMMUNICATION"":4,""SK_CONFLICT_RESOLUTION"":2,""SK_CRITICAL_THINKING"":4,""SK_EMOTIONAL_INTELLIGENCE"":2,""SK_FEEDBACK"":2,""SK_LEADERSHIP"":2,""SK_MENTORING"":1,""SK_PROBLEM_SOLVING"":2,""SK_PRODUCT_ANALYTICS"":5,""SK_PRODUCT_DISCOVERY"":4,""SK_PROJECT_MGMT"":3,""SK_PUBLIC_SPEAKING"":3,""SK_REQUIREMENTS"":3,""SK_ROADMAPPING"":4,""SK_SQL"":3,""SK_STAKEHOLDER_MGMT"":4,""SK_TEAMWORK"":1,""SK_TIME_MANAGEMENT"":1,""SK_UX_RESEARCH"":2,""SK_WRITTEN_COMMUNICATION"":2},""last_review_date"":""2026-03-02""}"
employee,E0042,"{""employee_id"":""E0042"",""full_name"":""Ekaterina Kuznetsova"",""department"":""Frontend Development"",""role"":""Frontend Engineer"",""grade"":""Junior"",""manager_id"":""E0006"",""hire_date"":""2024-08-21"",""tenure_months"":25,""work_format"":""hybrid"",""preferred_language"":""ru"",""career_goal"":{""target_role"":""Frontend Engineer"",""target_grade"":""Middle""},""skills"":{""SK_ACCESSIBILITY"":1,""SK_ADAPTABILITY"":3,""SK_API_DESIGN"":0,""SK_CICD"":1,""SK_COMMUNICATION"":2,""SK_CONFLICT_RESOLUTION"":1,""SK_CRITICAL_THINKING"":3,""SK_EMOTIONAL_INTELLIGENCE"":2,""SK_FEEDBACK"":2,""SK_HTML_CSS"":1,""SK_JAVASCRIPT"":2,""SK_LEADERSHIP"":1,""SK_MENTORING"":1,""SK_PROBLEM_SOLVING"":2,""SK_PUBLIC_SPEAKING"":0,""SK_REACT"":2,""SK_STAKEHOLDER_MGMT"":1,""SK_TEAMWORK"":2,""SK_TIME_MANAGEMENT"":2,""SK_TYPESCRIPT"":1,""SK_WEB_PERFORMANCE"":1,""SK_WRITTEN_COMMUNICATION"":3},""last_review_date"":""2026-06-30""}"
employee,E0043,"{""employee_id"":""E0043"",""full_name"":""Aidos Akhmetov"",""department"":""Frontend Development"",""role"":""Frontend Engineer"",""grade"":""Senior"",""manager_id"":""E0006"",""hire_date"":""2021-08-13"",""tenure_months"":61,""work_format"":""hybrid"",""preferred_language"":""ru"",""career_goal"":null,""skills"":{""SK_ACCESSIBILITY"":2,""SK_ADAPTABILITY"":2,""SK_API_DESIGN"":1,""SK_CICD"":3,""SK_COMMUNICATION"":3,""SK_CONFLICT_RESOLUTION"":1,""SK_CRITICAL_THINKING"":1,""SK_EMOTIONAL_INTELLIGENCE"":3,""SK_FEEDBACK"":1,""SK_HTML_CSS"":3,""SK_JAVASCRIPT"":4,""SK_LEADERSHIP"":0,""SK_MENTORING"":2,""SK_PROBLEM_SOLVING"":3,""SK_PUBLIC_SPEAKING"":2,""SK_REACT"":4,""SK_ROADMAPPING"":1,""SK_STAKEHOLDER_MGMT"":1,""SK_TEAMWORK"":4,""SK_TIME_MANAGEMENT"":3,""SK_TYPESCRIPT"":3,""SK_WEB_PERFORMANCE"":5,""SK_WRITTEN_COMMUNICATION"":1},""last_review_date"":""2026-06-02""}"
employee,E0044,"{""employee_id"":""E0044"",""full_name"":""Gulnara Zhumabekova"",""department"":""Frontend Development"",""role"":""Frontend Engineer"",""grade"":""Lead"",""manager_id"":""E0006"",""hire_date"":""2022-10-17"",""tenure_months"":47,""work_format"":""office"",""preferred_language"":""kk"",""career_goal"":{""target_role"":""Product Manager"",""target_grade"":""Lead""},""skills"":{""SK_ACCESSIBILITY"":4,""SK_ACCOUNT_MGMT"":1,""SK_ADAPTABILITY"":3,""SK_API_DESIGN"":2,""SK_CICD"":4,""SK_COMMUNICATION"":2,""SK_CONFLICT_RESOLUTION"":2,""SK_CRITICAL_THINKING"":3,""SK_EMOTIONAL_INTELLIGENCE"":1,""SK_FEEDBACK"":1,""SK_HTML_CSS"":4,""SK_JAVASCRIPT"":4,""SK_LEADERSHIP"":4,""SK_MENTORING"":3,""SK_PROBLEM_SOLVING"":4,""SK_PROJECT_MGMT"":1,""SK_PUBLIC_SPEAKING"":4,""SK_REACT"":4,""SK_STAKEHOLDER_MGMT"":3,""SK_TEAMWORK"":3,""SK_TIME_MANAGEMENT"":3,""SK_TYPESCRIPT"":4,""SK_WEB_PERFORMANCE"":3,""SK_WRITTEN_COMMUNICATION"":2},""last_review_date"":""2026-08-06""}"
employee,E0045,"{""employee_id"":""E0045"",""full_name"":""Kanat Temirkhanov"",""department"":""Sales"",""role"":""Sales Manager"",""grade"":""Junior"",""manager_id"":""E0148"",""hire_date"":""2025-03-28"",""tenure_months"":18,""work_format"":""office"",""preferred_language"":""kk"",""career_goal"":{""target_role"":""Sales Manager"",""target_grade"":""Middle""},""skills"":{""SK_ACCOUNT_MGMT"":1,""SK_ADAPTABILITY"":2,""SK_COMMUNICATION"":3,""SK_CONFLICT_RESOLUTION"":2,""SK_CRITICAL_THINKING"":2,""SK_CRM"":3,""SK_EMOTIONAL_INTELLIGENCE"":2,""SK_FEEDBACK"":3,""SK_LEADERSHIP"":2,""SK_MENTORING"":2,""SK_NEGOTIATION"":0,""SK_PROBLEM_SOLVING"":3,""SK_PRODUCT_KNOWLEDGE"":2,""SK_PROSPECTING"":2,""SK_PUBLIC_SPEAKING"":0,""SK_SQL"":1,""SK_STAKEHOLDER_MGMT"":1,""SK_TEAMWORK"":2,""SK_TIME_MANAGEMENT"":1,""SK_WRITTEN_COMMUNICATION"":3},""last_review_date"":""2026-08-18""}"
employee,E0046,"{""employee_id"":""E0046"",""full_name"":""Dauren Zhumabekov"",""department"":""Sales"",""role"":""Sales Manager"",""grade"":""Middle"",""manager_id"":""E0169"",""hire_date"":""2024-02-26"",""tenure_months"":31,""work_format"":""hybrid"",""preferred_language"":""ru"",""career_goal"":{""target_role"":""Sales Manager"",""target_grade"":""Senior""},""skills"":{""SK_ACCOUNT_MGMT"":2,""SK_ADAPTABILITY"":2,""SK_COMMUNICATION"":3,""SK_CONFLICT_RESOLUTION"":2,""SK_CRITICAL_THINKING"":3,""SK_CRM"":1,""SK_DATA_VIZ"":1,""SK_EMOTIONAL_INTELLIGENCE"":2,""SK_FEEDBACK"":2,""SK_LEADERSHIP"":1,""SK_MENTORING"":0,""SK_NEGOTIATION"":2,""SK_PROBLEM_SOLVING"":2,""SK_PRODUCT_KNOWLEDGE"":2,""SK_PROSPECTING"":4,""SK_PUBLIC_SPEAKING"":3,""SK_STAKEHOLDER_MGMT"":3,""SK_TEAMWORK"":3,""SK_TIME_MANAGEMENT"":4,""SK_WRITTEN_COMMUNICATION"":3},""last_review_date"":""2026-04-20""}"
